user,#samples,slope,intercept,r-value,p-value,stderr,slope,intercept,r-value,p-value,stderr
2014012173,21,-0.000736452613282,50.703443005,-0.139202085973,0.547317253128,0.00120191360868,0.00312893094501,32.206955215,0.222677049101,0.331944218252,0.0031426813332
2014013072,16,-0.00535725615605,80.43057189,-0.219871597622,0.413225998721,0.00635256865481,0.00348352759701,54.1959286739,0.111562142081,0.680824657904,0.00829313613972
2014013076,11,-0.00714860203076,121.702163369,-0.190989243813,0.573749304521,0.0122467830307,0.0402733895174,-3.13016225419,0.631449868151,0.037180698875,0.0164851613787
2013013014,16,0.00505403407209,38.3044584393,0.37653052952,0.150577863693,0.00332333768719,0.000508529976672,49.6926045913,0.0558146444176,0.837332097854,0.0024312344971
2013011103,12,0.00229377850389,30.3372187874,0.315571186241,0.317704020629,0.00218109938283,0.00171097646531,28.4644533816,0.468669543389,0.124328749437,0.00101981572434
2012011297,13,0.00364562086955,38.2434633675,0.572697856883,0.0407906180398,0.00157340231278,0.00174470681473,42.6594183416,0.141873224824,0.643837669086,0.00367037421792
2011011235,24,-0.00172157228166,55.0696695502,-0.0990762596742,0.645087254467,0.00368639821944,-0.00220779818501,59.6298398363,-0.103073087697,0.631741825564,0.00454237952457
2011011239,25,0.00271156033177,60.2228189411,0.178707774316,0.392714971748,0.00311289045467,-0.00484918894521,85.8404649994,-0.152799794907,0.465889216026,0.00653961811972
2014620840,12,-0.00229371632718,85.0540409058,-0.0914304392933,0.777484518659,0.00789998054715,0.00670772715023,56.8735009704,0.252134088823,0.429188347255,0.00814106290138
2014012337,17,0.00193801777653,30.2224746224,0.108926290508,0.677301928822,0.0045665431731,-0.00286601869833,45.6405229684,-0.193172186743,0.457576879742,0.00375864046427
2011011254,24,0.00215835441168,39.6556440331,0.302840870008,0.150307859797,0.0014481334335,0.00284619799118,35.1913371124,0.215261254579,0.31241367573,0.0027528672814
2012012731,4,-0.0508606796461,231.596271574,-0.848389502441,0.151610497559,0.0224405376826,0.00158242927003,88.0411196567,0.0334318037197,0.96656819628,0.0334508118981
2014012991,8,0.00702884721864,24.5428470064,0.895394879719,0.00264173196451,0.00142698758541,0.00614433818481,24.9827591907,0.256492744314,0.539752654222,0.00945250683094
2013011392,20,-0.000637495054679,45.616593524,-0.13458792667,0.571581321628,0.00110627989166,-0.00175307618286,51.0690639001,-0.173618250335,0.464145734389,0.00234381293977
2013011395,13,0.00217903220115,51.1003981528,0.263457241411,0.384458524903,0.00240567204727,0.00628848758545,36.1852073245,0.426953831515,0.145656804469,0.00401576895076
2011011268,18,0.00131075879219,20.0126043746,0.354127845265,0.149361071472,0.0008653779524,0.00354350463815,9.68526984094,0.516366697186,0.028242389324,0.00146917999955
2013011400,3,-0.00471688431155,137.282692228,-0.307456646601,0.801044190379,0.0145985079255,-0.029052794251,250.165863773,-0.750174016223,0.459939400438,0.0256085689548
2013012946,16,-0.000523727323376,88.0599162815,-0.0333325314128,0.902465299076,0.00419692801116,0.0115112104165,33.793487852,0.505559403972,0.0457425656804,0.00525038064364
2013012949,7,-0.00428502269961,72.1192068064,-0.161107158779,0.7300315993,0.0117393129838,-0.00438598385456,75.6933868555,-0.222527923108,0.631508435761,0.0085934846522
2013010775,11,0.0220003449589,17.3845051311,0.930305230615,3.2953632955e-05,0.00289131799666,0.0202500768031,-22.2934725236,0.716635053968,0.0130863878001,0.00656930495458
2011012703,21,0.001965899038,77.5632643973,0.0867500140105,0.708477142479,0.00517934118086,0.00915252532984,35.4423319159,0.364996834765,0.103757365352,0.00535585496466
2014013409,13,0.00287312437744,62.0407356798,0.261545422616,0.388045223155,0.0031968650243,0.0175527180202,1.8518851285,0.702822530585,0.00737562074715,0.0053566712315
2013011429,18,0.0111340784178,31.6474991619,0.440230395611,0.0675005481899,0.00567720925126,0.0198302362787,-3.4781649785,0.381192342027,0.118578305757,0.0120234375215
2014010728,20,-0.00268278564916,65.7412592353,-0.343569136226,0.138037885894,0.00172846298896,-0.00301958492773,70.3940739356,-0.181951588468,0.442629479261,0.00384631184305
2014010219,19,-1.06235677706e-06,17.600365589,-0.000343293524426,0.998887123453,0.000750551150609,0.00188287374188,12.089306023,0.271775105393,0.260349380851,0.00161705572332
2011010412,17,0.00138155527482,46.0386672319,0.138805655824,0.595210012322,0.00254501804279,0.00762544386473,16.0875933183,0.480693691333,0.0507952974038,0.00359166223829
2013011437,15,0.00349448525805,91.2458374429,0.0912206228776,0.746452266684,0.0105804470284,-0.00743019379238,124.119774738,-0.139607136516,0.619731872775,0.0146166155911
2014011004,11,-0.000701660000981,48.6555063641,-0.142638164506,0.675671784351,0.00162295381041,-0.00461750512666,70.7242795786,-0.534592767689,0.0902169409992,0.00243319093607
2013010773,14,0.0009702351868,46.6615723675,0.124376094151,0.671831314893,0.00223441629608,0.00102335019614,43.232208404,0.269225521782,0.351967880621,0.00105676521825
overall,439,0.00114642605217,54.8610629842,0.0873910101118,0.067350832857,0.000625134992238,0.00227681411789,48.7381028136,0.121856502104,0.0106057461069,0.000887134664244
