2014012173
2684,4503,11816,2433,6769,2676,1169,1954,5254,4790,3198,1755,3284,4576,4644,1889,2519
2011011254
7.001,93.411,21.024,98.424,36.462,10.392,78.416,47.679,50.36,149.319,11.404,12.352,14.349,25.247,32.342,21.83,15.156,94.621,163.565,58.416,54.742,10.103,40.858,18.6
760,20894,230,4243,3293,142,11073,634,4525,519,313,373,8063,350,860,21460,369,3004,10512,413,3832,285,2609,550
1824,12044,8446,8154,2676,1169,3696,5739,3965,3193,1324,1808,2662,4863,3268,11118,3348,2506,8062,2369,2848,11241,2383,4245
2012012731
36.931,59.848,245.492,34.361
4511,2007,691,3600
2433,2063,4204,6762
2014012991
11.065,50.723,49.025,39.946,46.766,156.073,15.664,35.95
726,363,2897,2883,652,17506,4139,550
6503,4668,2802,5811,1455,5856,2081,4245
2013011392
17.578,14.604,17.533,24.31,17.537,53.673,59.649,130.736,11.702,16.13,16.886,27.599,69.557,83.427,10.936,27.006,98.114,44.109,106.254,14.457
429,29867,20316,427,726,4243,1224,105,415,386,1104,2876,860,369,428,1640,2458,401,9731,1266
1824,10190,14914,712,6503,8154,1573,2571,2430,3455,9651,1491,3268,3348,2627,2149,5199,3540,4260,3172
2013011395
135.999,24.03,53.588,38.96,78.212,38.802,32.546,13.897,87.24,137.802,42.387,69.07,42.172
10891,869,2007,105,557,9901,2129,13592,2193,10512,3928,550,2609
5636,2935,2063,1616,2826,4640,2123,1805,2747,8062,10489,4245,2383
2011011268
17.085,10.193,78.405,17.152,8.835,27.972,22.246,11.733,21.703,30.185,50.141,33.893,32.813,9.64,7.131,8.957,35.459,21.14
747,4107,8461,521,643,5326,519,417,1227,3410,988,5888,20353,4587,2458,440,413,3928
2572,2541,10267,2393,2972,3793,3193,2810,2189,2523,5245,2951,7271,4550,5199,2967,2369,10489
2013011400
56.209,226.387,52.098
12803,3004,550
7561,2506,4245
2013012946
159.714,83.236,63.094,106.439,178.707,29.036,62.517,170.085,26.334,108.239,35.586,55.557,205.181,38.128,47.293,15.805
10374,4243,230,2007,1202,105,386,1104,3283,2217,14050,2458,401,2609,550,621
6822,8154,8446,2063,7756,1616,3455,9615,2430,2629,2976,5199,3540,2383,4245,2013
2013012949
48.839,95.515,44.197,18.616,39.896,135.659,31.947
4243,4525,638,4747,2207,1839,2843
8154,3965,2377,3773,3650,1960,2383
2013010775
33.678,27.923,7.916,313.601,100.809,36.381,10.473,48.207,64.121,44.491,42.132
760,685,1218,13017,1104,860,2207,2193,413,1470,550
1824,6767,1650,9935,9651,3268,3650,2747,2369,2040,4245
2011012703
38.173,85.434,15.608,106.257,9.847,19.136,402.862,116.413,97.34,69.024,14.438,54.362,191.579,150.534,59.124,32.815,25.925,126.128,80.01,20.922,40.911
760,230,3606,13488,643,3180,1202,3341,386,413,5285,344,369,10693,485,2207,2193,10512,401,543,4836
1824,8446,2914,12849,2972,916,7756,11773,3455,2535,8424,9578,3388,7510,2627,3650,2781,8062,3540,1393,4238
2014013409
14.473,70.888,262.88,100.052,121.735,9.863,44.028,128.325,27.477,66.887,55.842,63.506,40.0
581,20366,8461,5160,519,104,2677,5425,1622,14383,7105,2458,550
1824,8323,10360,6135,3193,2274,3908,3210,1113,1805,4350,5199,4245
2013011429
472.629,36.654,20.04,26.565,153.799,105.917,47.967,103.209,37.124,50.007,114.09,28.646,19.155,6.641,55.255,11.404,31.843,65.84
10891,760,726,516,8461,947,6863,1276,475,860,6872,3671,1640,13592,2458,413,3238,9731
5636,1824,6503,3716,10360,2377,3636,4566,4688,3268,3425,3284,2149,1805,5199,2369,4025,4260
2014010728
85.196,81.982,22.598,19.291,71.288,11.727,44.284,28.114,14.656,80.827,35.053,134.451,26.543,49.78,5.445,102.524,7.464,127.337,48.241,117.604
2052,4243,726,145,2007,3293,634,3711,23435,344,636,569,2529,3004,5572,310,10512,401,3832,6751
8729,8154,6503,3962,2063,2676,5739,4136,11131,5237,4713,3717,3660,2506,3401,1628,8062,3540,2848,4786
2014010219
10.179,31.759,44.612,28.667,16.042,5.173,15.095,22.075,11.353,12.24,11.286,8.563,5.666,14.394,22.426,13.487,9.511,29.893,21.941
311,1733,726,647,3293,2007,158,874,811,8063,392,369,107,3004,13592,2729,2458,413,621
1511,1919,6503,2145,2676,2063,1954,5380,3511,2662,4790,3348,2061,2506,1805,1213,5199,2369,1973
2011010412
64.539,7.231,36.896,39.049,47.933,14.15,228.568,65.907,17.507,12.258,15.535,13.427,49.321,69.999,98.607,51.164,19.727
20894,429,230,1270,2780,2007,1202,344,4855,506,3004,103,580,310,10512,413,621
12044,1824,8446,2448,3810,2063,7756,9578,4075,3085,2506,2495,1680,1628,8062,2369,1973
2013011437
121.088,14.644,104.252,25.595,14.039,72.332,39.784,30.986,285.656,16.602,82.638,132.657,330.776,150.481,42.246
4243,726,2007,519,454,392,579,3283,506,506,3004,310,401,9731,550
8154,6503,2063,3193,2319,4790,3267,2430,1585,3085,2506,1628,3540,4260,4245
2014011004
39.374,15.327,37.277,13.29,74.93,23.852,38.952,20.169,116.078,64.32,59.361
2052,20894,726,925,466,1203,3806,679,4445,298,10512
8729,12044,6503,2493,872,7756,4620,5365,2079,1041,8062
2013010773
36.88,79.664,25.03,73.364,9.475,120.039,59.195,32.257,16.122,39.649,22.308,68.53,46.174,64.702
1416,4243,516,5675,103,1202,308,392,506,14050,2458,401,3238,6850
1616,8154,3716,4603,1878,7756,32766,4790,1585,2976,5199,3540,4025,3523
